02017, 3.395968, 3.4518164, 49.6732728, 49.7207809, ANGUILCOURT LE SART
03015, 3.1682666, 3.2459096, 46.618737, 46.6770789, BAGNEUX
04012, 5.6595501, 5.6915018, 43.9157143, 43.9560695, AUBENAS LES ALPES
05037, 6.0344056, 6.0708645, 44.4638667, 44.5037628, CHATEAUVIEUX
06049, 6.9840075, 7.0556559, 43.7293361, 43.7737548, COURMES
07020, 4.6044454, 4.6572227, 44.5573376, 44.613741, AUBIGNAS
08008, 4.4799055, 4.5280794, 49.4937821, 49.5326014, AMAGNE
09004, 1.6790253, 1.7137864, 42.7178398, 42.7895259, ALBIES
10010, 4.5805147, 4.6425798, 48.5278397, 48.5549107, ARREMBECOURT
11006, 2.6871032, 2.7785238, 42.9819251, 43.0279142, ALBAS
12018, 1.9489338, 2.0075425, 44.4966124, 44.5409828, BALAGUIER-D OLT
13010, 4.6971923, 4.7928773, 43.8577794, 43.9240959, BARBENTANE
14015, -0.4223754, -0.3775792, 49.2384416, 49.2677951, ANISY
15192, 2.6720806, 2.7662386, 45.0187145, 45.08869, SAINT-JACQUES-DES-BLATS
16020, 0.1548548, 0.1781443, 45.2514815, 45.2755078, AUBETERRE-SUR-DRONNE
17006, -0.361925, -0.3153006, 45.4564142, 45.4893169, ALLAS-CHAMPAGNE
18003, 2.5314017, 2.5936718, 47.1689084, 47.2173037, LES AIX D ANGILLON
19026, 1.7483581, 1.8004762, 44.9237648, 44.9563352, BILHAC
21002, 4.7369552, 4.7840097, 47.2703992, 47.306258, AGEY
22008, -2.1176625, -2.0784658, 48.3996956, 48.4265425, BOBITAL
23034, 2.4384054, 2.4666374, 45.9569297, 45.9878738, BROUSSE
24009, 1.0923964, 1.1467956, 45.296366, 45.3519624, ANLHIAC
25005, 6.5162767, 6.5542223, 47.4752187, 47.506394, ACCOLANS
26005, 4.7648721, 4.8424984, 44.4621512, 44.5315888, ALLAN
27002, 1.0820678, 1.1277758, 48.7459569, 48.7901823, ACON
28003, 1.2632926, 1.3179661, 48.708505, 48.7336717, ALLAINVILLE
29064, -4.3201186, -4.2699171, 48.6108948, 48.6367404, GOULVEN
2A056, 8.9845198, 9.0179179, 41.8811209, 41.9002963, CAMPO
2B052, 9.3263757, 9.357185, 42.3821811, 42.3963061, CAMPANA
30004, 4.1654825, 4.2226879, 43.7048369, 43.7626425, AIGUES-VIVES
31006, 1.7634471, 1.8094263, 43.5437365, 43.5657928, ALBIAC
32009, 0.1611829, 0.2155563, 43.5521718, 43.5893169, ARMOUS-ET-CAU
33007, -0.4312851, -0.373836, 44.6477429, 44.6881596, ARBANATS
34006, 2.7662479, 2.8182441, 43.304293, 43.3441048, AIGNE
35022, -1.949612, -1.934995, 48.2912028, 48.3007128, BECHEREL
36007, 1.3851109, 1.5413335, 46.9105226, 46.9711967, ARGY
37005, 0.5052704, 0.6017313, 46.9554682, 46.9838929, ANTOGNY LE TILLAC
38015, 5.1289825, 5.2062564, 45.5210253, 45.5559864, ARTAS
39002, 5.6586024, 5.6987462, 46.903694, 46.9245733, ABERGEMENT-LE-GRAND
40008, -0.6724867, -0.5995635, 44.3455285, 44.4001897, ARGELOUSE
41006, 1.3864554, 1.4578933, 47.8475939, 47.9204288, AUTAINVILLE
42009, 4.0019113, 4.0720547, 45.7479239, 45.7825448, ARTHUN
43036, 3.7735623, 3.810645, 45.0791299, 45.1100863, BORNE
44024, -1.772813, -1.6768121, 47.1546145, 47.1852309, BRAINS
45009, 1.9604726, 2.0481381, 48.0818703, 48.1386852, ASCHERES-LE-MARCHE
46010, 1.510256, 1.5702549, 44.3985395, 44.4483796, AUJOLS
47008, 0.2144759, 0.2766112, 44.2144605, 44.2493588, AMBRUS
48029, 3.5174455, 3.5963725, 44.5492843, 44.6254247, LE BORN
49028, -0.6740067, -0.6290339, 47.3687114, 47.3921725, BEHUARD
50022, -1.3443278, -1.2937339, 49.5326191, 49.5469564, AUMEVILLE-LESTRE
51001, 4.5013315, 4.5605799, 48.7961016, 48.8243956, ABLANCOURT
52007, 4.9816996, 5.0456154, 48.2939801, 48.3365523, AMBONVILLE
